YEAR,MO,DY,HR,T2M,QV2M
2023,4,30,12,39.35,13.98
2023,4,30,13,39.58,13.85
2023,4,30,14,39.26,13.79
2023,4,30,15,38.14,13.92
2023,4,30,16,36.65,14.34
2023,4,30,17,34.69,15.01
2023,4,30,18,32.58,16.11
2023,4,30,19,30.99,17.27
2023,4,30,20,29.98,18.13
2023,4,30,21,29.48,18.62
2023,4,30,22,29.2,18.8
2023,4,30,23,29.02,18.62
2023,5,1,0,28.76,18.13
2023,5,1,1,28.41,17.58
2023,5,1,2,27.97,16.78
2023,5,1,3,27.48,16.17
2023,5,1,4,27.04,15.81
2023,5,1,5,26.73,15.69
2023,5,1,6,27.45,15.5
2023,5,1,7,29.9,14.77
2023,5,1,8,32.99,13.85
2023,5,1,9,35.87,13.06
2023,5,1,10,38.23,12.57
2023,5,1,11,39.98,12.21
2023,5,1,12,41.1,11.96
2023,5,1,13,41.54,11.84
2023,5,1,14,41.28,11.84
2023,5,1,15,40.12,11.96
2023,5,1,16,38.34,12.27
2023,5,1,17,36.06,12.82
2023,5,1,18,33.42,13.79
2023,5,1,19,31.51,15.01
2023,5,1,20,30.35,16.05
2023,5,1,21,29.78,16.78
2023,5,1,22,29.41,17.15
2023,5,1,23,29.09,17.21
2023,5,2,0,28.8,17.09
2023,5,2,1,28.51,16.78
2023,5,2,2,28.19,16.48
2023,5,2,3,27.83,16.17
2023,5,2,4,27.49,15.99
2023,5,2,5,27.19,15.99
2023,5,2,6,28.77,15.75
2023,5,2,7,31.66,14.4
2023,5,2,8,34.69,13.43
2023,5,2,9,37.05,13.18
2023,5,2,10,38.99,12.94
2023,5,2,11,40.44,12.7
2023,5,2,12,41.32,12.45
2023,5,2,13,41.08,12.33
2023,5,2,14,40.4,12.45
2023,5,2,15,39.23,12.88
2023,5,2,16,37.73,13.43
2023,5,2,17,35.86,14.1
2023,5,2,18,33.69,15.2
2023,5,2,19,31.95,16.42
2023,5,2,20,30.66,17.27
2023,5,2,21,29.84,17.7
2023,5,2,22,29.37,17.82
2023,5,2,23,29.09,17.82
2023,5,3,0,28.84,17.7
2023,5,3,1,28.59,17.64
2023,5,3,2,28.32,17.58
2023,5,3,3,28.11,17.58
2023,5,3,4,27.94,17.64
2023,5,3,5,27.67,17.82
2023,5,3,6,28.8,17.76
2023,5,3,7,31.38,16.97
2023,5,3,8,34.24,15.62
2023,5,3,9,36.69,14.71
2023,5,3,10,38.56,14.16
2023,5,3,11,39.83,13.73
2023,5,3,12,40.62,13.43
2023,5,3,13,40.93,13.24
2023,5,3,14,40.02,13.31
2023,5,3,15,38.81,13.61
2023,5,3,16,37.03,14.1
2023,5,3,17,34.86,14.71
2023,5,3,18,32.63,15.62
2023,5,3,19,30.96,16.66
2023,5,3,20,29.8,17.58
2023,5,3,21,29.11,18.31
2023,5,3,22,28.73,18.8
2023,5,3,23,28.45,19.1
2023,5,4,0,28.16,19.41
2023,5,4,1,27.91,19.53
2023,5,4,2,27.65,19.65
2023,5,4,3,27.39,19.78
2023,5,4,4,27.15,19.9
2023,5,4,5,26.97,19.96
2023,5,4,6,27.87,19.84
2023,5,4,7,30.21,18.62
2023,5,4,8,33.1,16.66
2023,5,4,9,35.78,15.26
2023,5,4,10,37.76,14.59
2023,5,4,11,39.16,14.34
2023,5,4,12,40.04,14.1
2023,5,4,13,40.24,13.92
2023,5,4,14,39.23,13.85
2023,5,4,15,38.01,14.04
2023,5,4,16,36.4,14.28
2023,5,4,17,34.5,14.65
2023,5,4,18,32.45,15.26
2023,5,4,19,31.08,15.81
2023,5,4,20,30.11,16.3
2023,5,4,21,29.39,16.85
2023,5,4,22,28.89,17.33
2023,5,4,23,28.52,17.82
2023,5,5,0,28.22,18.25
2023,5,5,1,27.92,18.62
2023,5,5,2,27.69,18.92
2023,5,5,3,27.45,19.1
2023,5,5,4,27.2,19.29
2023,5,5,5,27.05,19.35
2023,5,5,6,28.15,19.1
2023,5,5,7,30.31,17.76
2023,5,5,8,32.82,16.6
2023,5,5,9,35.2,16.17
2023,5,5,10,37.12,15.99
2023,5,5,11,38.54,15.81
2023,5,5,12,39.54,15.56
2023,5,5,13,39.87,15.38
2023,5,5,14,39.69,15.2
2023,5,5,15,39.07,15.08
2023,5,5,16,37.73,15.26
2023,5,5,17,36.32,15.69
2023,5,5,18,34.64,16.42
2023,5,5,19,33.43,17.33
2023,5,5,20,32.35,18.25
2023,5,5,21,31.5,18.92
2023,5,5,22,30.86,19.29
2023,5,5,23,30.37,19.47
2023,5,6,0,29.95,19.53
2023,5,6,1,29.55,19.65
2023,5,6,2,29.23,19.65
2023,5,6,3,28.96,19.53
2023,5,6,4,28.74,19.23
2023,5,6,5,28.56,19.04
2023,5,6,6,29.34,18.68
2023,5,6,7,31.19,17.76
2023,5,6,8,33.43,17.15
2023,5,6,9,35.6,16.72
2023,5,6,10,37.15,16.42
2023,5,6,11,37.99,16.17
2023,5,6,12,38.52,15.99
2023,5,6,13,39.16,15.81
2023,5,6,14,39.12,15.56
2023,5,6,15,38.32,15.44
2023,5,6,16,37.24,15.5
2023,5,6,17,35.81,15.75
2023,5,6,18,34.04,16.36
2023,5,6,19,32.79,17.21
2023,5,6,20,31.8,18.07
2023,5,6,21,31.11,18.68
2023,5,6,22,30.67,19.17
2023,5,6,23,30.37,19.47
2023,5,7,0,30.07,19.71
2023,5,7,1,29.77,19.84
2023,5,7,2,29.58,19.96
2023,5,7,3,29.47,20.02
2023,5,7,4,29.28,20.2
2023,5,7,5,29.03,20.45
2023,5,7,6,29.5,20.32
2023,5,7,7,30.79,19.29
2023,5,7,8,32.39,17.94
2023,5,7,9,34.16,16.91
2023,5,7,10,35.57,16.11
2023,5,7,11,36.66,15.32
2023,5,7,12,37.61,14.65
2023,5,7,13,38.17,14.1
2023,5,7,14,38.24,13.73
2023,5,7,15,37.91,13.49
2023,5,7,16,36.93,13.49
2023,5,7,17,35.61,13.92
2023,5,7,18,33.6,14.95
2023,5,7,19,32.15,16.6
2023,5,7,20,31.01,18.13
2023,5,7,21,30.25,19.1
2023,5,7,22,29.82,19.53
2023,5,7,23,29.47,19.84
2023,5,8,0,29.06,20.14
2023,5,8,1,28.75,20.45
2023,5,8,2,28.46,20.63
2023,5,8,3,28.18,20.81
2023,5,8,4,27.94,20.87
2023,5,8,5,27.76,20.94
2023,5,8,6,28.73,20.45
2023,5,8,7,30.41,19.29
2023,5,8,8,31.92,18.19
2023,5,8,9,33.11,17.4
2023,5,8,10,34.21,16.78
2023,5,8,11,35.34,16.24
2023,5,8,12,36.38,15.75
2023,5,8,13,36.87,15.44
2023,5,8,14,36.83,15.26
2023,5,8,15,36.06,15.26
2023,5,8,16,34.92,15.5
2023,5,8,17,33.12,16.17
2023,5,8,18,30.99,17.15
2023,5,8,19,29.62,18.07
2023,5,8,20,28.58,18.8
2023,5,8,21,27.8,19.23
2023,5,8,22,27.31,19.41
2023,5,8,23,27.0,19.29
2023,5,9,0,26.71,19.1
2023,5,9,1,26.48,18.86
2023,5,9,2,26.23,18.68
2023,5,9,3,26.12,18.49
2023,5,9,4,26.09,18.37
2023,5,9,5,26.08,18.25
2023,5,9,6,27.17,17.88
2023,5,9,7,29.26,17.03
2023,5,9,8,31.1,16.78
2023,5,9,9,32.73,16.78
2023,5,9,10,33.65,16.78
2023,5,9,11,34.12,16.78
2023,5,9,12,34.25,16.72
2023,5,9,13,33.98,16.72
2023,5,9,14,33.53,16.72
2023,5,9,15,32.78,16.6
2023,5,9,16,31.51,16.78
2023,5,9,17,29.64,17.76
2023,5,9,18,27.89,18.74
2023,5,9,19,26.97,18.8
2023,5,9,20,26.49,18.55
2023,5,9,21,26.19,18.55
2023,5,9,22,25.95,18.68
2023,5,9,23,25.8,18.74
2023,5,10,0,25.69,18.86
2023,5,10,1,25.59,18.92
2023,5,10,2,25.48,18.92
2023,5,10,3,25.41,18.92
2023,5,10,4,25.39,18.92
2023,5,10,5,25.32,18.92
2023,5,10,6,25.96,18.92
2023,5,10,7,28.1,18.74
2023,5,10,8,30.74,17.7
2023,5,10,9,32.64,17.03
2023,5,10,10,33.94,16.78
2023,5,10,11,34.8,16.66
2023,5,10,12,35.12,16.6
2023,5,10,13,35.02,16.6
2023,5,10,14,34.6,16.72
2023,5,10,15,33.77,16.85
2023,5,10,16,32.73,17.03
2023,5,10,17,31.36,17.33
2023,5,10,18,29.9,17.88
2023,5,10,19,29.04,18.43
2023,5,10,20,28.31,19.1
2023,5,10,21,27.82,19.65
2023,5,10,22,27.43,20.02
2023,5,10,23,27.13,20.26
2023,5,11,0,26.92,20.45
2023,5,11,1,26.73,20.51
2023,5,11,2,26.55,20.51
2023,5,11,3,26.37,20.45
2023,5,11,4,26.22,20.32
2023,5,11,5,26.13,20.2
2023,5,11,6,26.98,20.26
2023,5,11,7,28.45,20.14
2023,5,11,8,30.19,19.29
2023,5,11,9,31.69,18.62
2023,5,11,10,32.96,18.01
2023,5,11,11,33.67,17.46
2023,5,11,12,34.13,17.21
2023,5,11,13,34.31,17.27
2023,5,11,14,33.98,17.27
2023,5,11,15,33.41,17.46
2023,5,11,16,32.4,17.82
2023,5,11,17,30.8,19.23
2023,5,11,18,28.9,20.26
2023,5,11,19,28.04,20.08
2023,5,11,20,27.48,20.2
2023,5,11,21,27.1,20.39
2023,5,11,22,26.84,20.57
2023,5,11,23,26.66,20.63
2023,5,12,0,26.51,20.63
2023,5,12,1,26.4,20.63
2023,5,12,2,26.29,20.57
2023,5,12,3,26.22,20.51
2023,5,12,4,26.15,20.45
2023,5,12,5,26.15,20.45
2023,5,12,6,27.14,20.87
2023,5,12,7,28.42,20.75
2023,5,12,8,29.57,20.2
2023,5,12,9,30.29,19.78
2023,5,12,10,30.83,19.53
2023,5,12,11,31.57,19.35
2023,5,12,12,31.96,19.23
2023,5,12,13,31.9,19.17
2023,5,12,14,31.44,19.23
2023,5,12,15,30.81,19.29
2023,5,12,16,30.07,19.41
2023,5,12,17,28.97,19.96
2023,5,12,18,27.77,20.45
2023,5,12,19,27.37,20.26
2023,5,12,20,27.05,20.08
2023,5,12,21,26.77,19.9
2023,5,12,22,26.46,19.59
2023,5,12,23,26.14,19.29
2023,5,13,0,25.81,19.04
2023,5,13,1,25.51,18.86
2023,5,13,2,25.19,18.62
2023,5,13,3,24.89,18.43
2023,5,13,4,24.69,18.25
2023,5,13,5,24.6,18.13
2023,5,13,6,25.69,18.19
2023,5,13,7,27.27,18.43
2023,5,13,8,30.4,18.19
2023,5,13,9,32.11,18.19
2023,5,13,10,33.44,18.13
2023,5,13,11,34.3,18.07
2023,5,13,12,34.69,18.07
2023,5,13,13,34.63,17.94
2023,5,13,14,34.13,17.88
2023,5,13,15,33.61,17.94
2023,5,13,16,32.62,18.13
2023,5,13,17,31.16,18.98
2023,5,13,18,29.17,19.59
2023,5,13,19,28.49,19.29
2023,5,13,20,28.01,19.29
2023,5,13,21,27.64,19.47
2023,5,13,22,27.37,19.71
2023,5,13,23,27.1,19.84
2023,5,14,0,26.85,19.96
2023,5,14,1,26.63,20.02
2023,5,14,2,26.45,20.02
2023,5,14,3,26.28,20.02
2023,5,14,4,26.23,20.02
2023,5,14,5,26.22,20.08
2023,5,14,6,27.74,20.32
2023,5,14,7,29.85,19.84
2023,5,14,8,31.73,19.1
2023,5,14,9,33.12,18.37
2023,5,14,10,34.37,17.82
2023,5,14,11,35.01,17.4
2023,5,14,12,35.16,17.21
2023,5,14,13,35.06,17.09
2023,5,14,14,34.5,17.03
2023,5,14,15,33.4,17.15
2023,5,14,16,32.32,17.52
2023,5,14,17,30.97,18.31
2023,5,14,18,29.33,19.17
2023,5,14,19,28.62,19.84
2023,5,14,20,28.06,20.57
2023,5,14,21,27.69,21.0
2023,5,14,22,27.43,21.24
2023,5,14,23,27.31,21.36
2023,5,15,0,27.12,21.24
2023,5,15,1,26.92,21.18
2023,5,15,2,26.73,21.06
2023,5,15,3,26.58,21.0
2023,5,15,4,26.45,20.87
2023,5,15,5,26.44,20.81
2023,5,15,6,27.55,21.3
2023,5,15,7,29.07,20.39
2023,5,15,8,30.81,19.47
2023,5,15,9,32.33,18.92
2023,5,15,10,33.89,18.74
2023,5,15,11,34.88,18.55
2023,5,15,12,35.36,18.37
2023,5,15,13,35.01,18.13
2023,5,15,14,34.37,18.01
2023,5,15,15,33.4,18.07
2023,5,15,16,32.39,18.62
2023,5,15,17,30.98,19.65
2023,5,15,18,29.42,20.26
2023,5,15,19,28.73,20.14
2023,5,15,20,28.29,20.32
2023,5,15,21,27.98,20.57
2023,5,15,22,27.76,20.81
2023,5,15,23,27.53,21.0
2023,5,16,0,27.27,21.06
2023,5,16,1,27.02,21.06
2023,5,16,2,26.76,21.0
2023,5,16,3,26.52,20.87
2023,5,16,4,26.3,20.69
2023,5,16,5,26.12,20.57
2023,5,16,6,26.83,20.75
2023,5,16,7,28.12,20.45
2023,5,16,8,30.37,19.41
2023,5,16,9,32.4,18.25
2023,5,16,10,33.82,17.7
2023,5,16,11,34.93,17.33
2023,5,16,12,35.77,17.03
2023,5,16,13,36.23,16.72
2023,5,16,14,36.35,16.54
2023,5,16,15,35.98,16.24
2023,5,16,16,35.05,16.36
2023,5,16,17,33.58,17.82
2023,5,16,18,31.33,19.9
2023,5,16,19,30.37,19.47
2023,5,16,20,29.57,19.17
2023,5,16,21,28.99,19.41
2023,5,16,22,28.51,19.65
2023,5,16,23,28.05,19.78
2023,5,17,0,27.55,19.59
2023,5,17,1,27.06,19.41
2023,5,17,2,26.66,19.41
2023,5,17,3,26.33,19.47
2023,5,17,4,26.09,19.65
2023,5,17,5,26.01,19.78
2023,5,17,6,26.76,19.84
2023,5,17,7,28.4,20.02
2023,5,17,8,30.33,19.1
2023,5,17,9,32.53,17.58
2023,5,17,10,34.22,16.72
2023,5,17,11,35.36,16.48
2023,5,17,12,36.06,16.36
2023,5,17,13,35.82,16.17
2023,5,17,14,35.61,16.05
2023,5,17,15,35.03,16.11
2023,5,17,16,34.26,16.91
2023,5,17,17,32.96,18.55
2023,5,17,18,31.3,19.9
2023,5,17,19,30.36,19.59
2023,5,17,20,29.61,19.53
2023,5,17,21,28.94,20.02
2023,5,17,22,28.4,20.57
2023,5,17,23,27.94,20.87
2023,5,18,0,27.51,20.94
2023,5,18,1,27.12,20.94
2023,5,18,2,26.81,20.94
2023,5,18,3,26.6,20.87
2023,5,18,4,26.45,20.87
2023,5,18,5,26.4,20.87
2023,5,18,6,27.38,21.06
2023,5,18,7,28.69,20.75
2023,5,18,8,30.58,19.23
2023,5,18,9,32.44,17.82
2023,5,18,10,33.8,17.15
2023,5,18,11,34.66,16.78
2023,5,18,12,35.01,16.48
2023,5,18,13,35.17,16.36
2023,5,18,14,35.01,16.36
2023,5,18,15,34.53,16.48
2023,5,18,16,33.67,17.21
2023,5,18,17,31.9,18.92
2023,5,18,18,30.19,19.1
2023,5,18,19,29.47,18.98
2023,5,18,20,28.82,19.35
2023,5,18,21,28.17,19.9
2023,5,18,22,27.68,20.2
2023,5,18,23,27.33,20.32
2023,5,19,0,27.04,20.32
2023,5,19,1,26.79,20.32
2023,5,19,2,26.62,20.26
2023,5,19,3,26.44,20.2
2023,5,19,4,26.31,20.2
2023,5,19,5,26.26,20.14
2023,5,19,6,27.08,20.14
2023,5,19,7,28.57,19.65
2023,5,19,8,30.27,18.68
2023,5,19,9,31.69,17.46
2023,5,19,10,32.79,16.54
2023,5,19,11,33.77,16.11
2023,5,19,12,34.41,15.93
2023,5,19,13,34.83,15.93
2023,5,19,14,34.87,15.93
2023,5,19,15,34.55,16.05
2023,5,19,16,33.98,16.48
2023,5,19,17,32.77,18.25
2023,5,19,18,30.99,19.17
2023,5,19,19,30.33,18.68
2023,5,19,20,29.75,18.86
2023,5,19,21,29.23,19.53
2023,5,19,22,28.79,20.26
2023,5,19,23,28.4,20.87
2023,5,20,0,28.05,21.0
2023,5,20,1,27.69,20.87
2023,5,20,2,27.34,20.81
2023,5,20,3,27.12,20.81
2023,5,20,4,26.9,20.87
2023,5,20,5,26.7,20.94
2023,5,20,6,27.43,21.18
2023,5,20,7,28.52,21.3
2023,5,20,8,30.12,20.69
2023,5,20,9,31.55,19.59
2023,5,20,10,32.6,18.68
2023,5,20,11,33.42,17.94
2023,5,20,12,34.04,17.4
2023,5,20,13,34.19,17.15
2023,5,20,14,33.85,17.03
2023,5,20,15,33.18,17.21
2023,5,20,16,32.16,18.01
2023,5,20,17,30.55,19.1
2023,5,20,18,29.12,19.41
2023,5,20,19,28.52,19.59
2023,5,20,20,28.08,19.9
2023,5,20,21,27.65,20.14
2023,5,20,22,27.29,20.26
2023,5,20,23,26.95,20.39
2023,5,21,0,26.65,20.39
2023,5,21,1,26.37,20.39
2023,5,21,2,26.15,20.39
2023,5,21,3,25.98,20.32
2023,5,21,4,25.89,20.26
2023,5,21,5,25.92,20.2
2023,5,21,6,26.84,20.57
2023,5,21,7,28.38,20.14
2023,5,21,8,30.43,18.86
2023,5,21,9,32.45,17.82
2023,5,21,10,33.84,17.15
2023,5,21,11,34.61,16.6
2023,5,21,12,35.0,16.24
2023,5,21,13,35.08,15.93
2023,5,21,14,34.79,15.81
2023,5,21,15,34.1,15.87
2023,5,21,16,33.11,16.17
2023,5,21,17,31.54,17.09
2023,5,21,18,29.59,18.13
2023,5,21,19,28.8,18.68
2023,5,21,20,28.15,19.17
2023,5,21,21,27.63,19.53
2023,5,21,22,27.2,19.78
2023,5,21,23,26.87,19.96
2023,5,22,0,26.54,19.96
2023,5,22,1,26.27,19.96
2023,5,22,2,26.0,19.9
2023,5,22,3,25.77,19.84
2023,5,22,4,25.61,19.65
2023,5,22,5,25.58,19.65
2023,5,22,6,26.62,19.9
2023,5,22,7,28.33,19.78
2023,5,22,8,30.13,18.74
2023,5,22,9,31.98,17.46
2023,5,22,10,33.55,16.42
2023,5,22,11,34.67,15.81
2023,5,22,12,35.44,15.62
2023,5,22,13,35.78,15.62
2023,5,22,14,35.61,15.56
2023,5,22,15,34.98,15.56
2023,5,22,16,33.81,15.69
2023,5,22,17,32.12,16.42
2023,5,22,18,29.99,17.4
2023,5,22,19,29.13,17.76
2023,5,22,20,28.51,18.07
2023,5,22,21,27.87,18.43
2023,5,22,22,27.28,18.55
2023,5,22,23,26.73,18.49
2023,5,23,0,26.23,18.37
2023,5,23,1,25.88,18.31
2023,5,23,2,25.59,18.31
2023,5,23,3,25.31,18.31
2023,5,23,4,25.09,18.25
2023,5,23,5,25.01,18.19
2023,5,23,6,26.12,17.88
2023,5,23,7,28.47,17.27
2023,5,23,8,30.89,16.3
2023,5,23,9,33.13,15.56
2023,5,23,10,34.84,15.38
2023,5,23,11,36.01,15.5
2023,5,23,12,36.62,15.69
2023,5,23,13,36.5,15.69
2023,5,23,14,35.93,15.75
2023,5,23,15,34.77,15.93
2023,5,23,16,33.8,16.11
2023,5,23,17,32.45,16.85
2023,5,23,18,30.62,17.7
2023,5,23,19,29.88,17.76
2023,5,23,20,29.3,18.01
2023,5,23,21,28.76,18.31
2023,5,23,22,28.28,18.68
2023,5,23,23,27.82,18.92
2023,5,24,0,27.35,19.04
2023,5,24,1,26.95,19.04
2023,5,24,2,26.64,19.17
2023,5,24,3,26.38,19.35
2023,5,24,4,26.16,19.47
2023,5,24,5,25.99,19.65
2023,5,24,6,26.78,19.71
2023,5,24,7,28.48,19.35
2023,5,24,8,30.3,18.74
2023,5,24,9,31.88,18.07
2023,5,24,10,33.14,17.58
2023,5,24,11,34.05,17.15
2023,5,24,12,34.4,16.85
2023,5,24,13,34.58,16.54
2023,5,24,14,34.4,16.36
2023,5,24,15,33.94,16.17
2023,5,24,16,33.2,16.24
2023,5,24,17,31.84,16.85
2023,5,24,18,30.15,17.7
2023,5,24,19,29.37,18.07
2023,5,24,20,28.65,18.68
2023,5,24,21,28.01,19.29
2023,5,24,22,27.62,19.78
2023,5,24,23,27.3,20.08
2023,5,25,0,27.0,20.26
2023,5,25,1,26.7,20.45
2023,5,25,2,26.46,20.57
2023,5,25,3,26.26,20.63
2023,5,25,4,26.21,20.51
2023,5,25,5,26.2,20.51
2023,5,25,6,26.88,20.87
2023,5,25,7,27.64,21.0
2023,5,25,8,28.59,20.69
2023,5,25,9,29.57,19.96
2023,5,25,10,30.65,19.04
2023,5,25,11,31.62,18.13
2023,5,25,12,32.37,17.52
2023,5,25,13,32.74,17.15
2023,5,25,14,32.55,16.85
2023,5,25,15,32.14,16.91
2023,5,25,16,31.46,17.33
2023,5,25,17,30.29,18.68
2023,5,25,18,28.83,20.02
2023,5,25,19,28.34,20.02
2023,5,25,20,27.93,19.9
2023,5,25,21,27.5,19.78
2023,5,25,22,27.15,19.71
2023,5,25,23,26.87,19.78
2023,5,26,0,26.56,19.84
2023,5,26,1,26.27,19.96
2023,5,26,2,26.06,20.02
2023,5,26,3,25.93,20.08
2023,5,26,4,25.81,20.08
2023,5,26,5,25.69,20.08
2023,5,26,6,26.62,20.45
2023,5,26,7,27.83,20.51
2023,5,26,8,29.62,19.65
2023,5,26,9,31.2,18.43
2023,5,26,10,32.43,17.46
2023,5,26,11,33.33,16.85
2023,5,26,12,33.89,16.48
2023,5,26,13,34.05,16.17
2023,5,26,14,33.91,15.99
2023,5,26,15,33.38,15.99
2023,5,26,16,32.33,16.6
2023,5,26,17,30.86,17.88
2023,5,26,18,29.14,18.92
2023,5,26,19,28.36,19.17
2023,5,26,20,27.64,19.65
2023,5,26,21,27.09,20.08
2023,5,26,22,26.72,20.45
2023,5,26,23,26.53,20.63
2023,5,27,0,26.4,20.69
2023,5,27,1,26.3,20.69
2023,5,27,2,26.17,20.57
2023,5,27,3,26.09,20.51
2023,5,27,4,25.98,20.45
2023,5,27,5,25.87,20.39
2023,5,27,6,26.31,20.63
2023,5,27,7,26.8,20.81
2023,5,27,8,27.48,20.81
2023,5,27,9,28.43,20.32
2023,5,27,10,29.4,19.23
2023,5,27,11,30.29,18.43
2023,5,27,12,31.01,18.01
2023,5,27,13,31.58,17.7
2023,5,27,14,31.88,17.52
2023,5,27,15,31.69,17.4
2023,5,27,16,30.86,17.64
2023,5,27,17,29.25,18.92
2023,5,27,18,27.56,19.84
2023,5,27,19,27.08,19.9
2023,5,27,20,26.73,19.84
2023,5,27,21,26.38,19.9
2023,5,27,22,26.1,20.08
2023,5,27,23,25.91,20.26
2023,5,28,0,25.76,20.26
2023,5,28,1,25.64,20.2
2023,5,28,2,25.56,20.14
2023,5,28,3,25.51,20.08
2023,5,28,4,25.48,20.08
2023,5,28,5,25.52,20.08
2023,5,28,6,26.05,20.26
2023,5,28,7,26.47,20.32
2023,5,28,8,26.87,19.84
2023,5,28,9,27.39,19.1
2023,5,28,10,28.05,18.43
2023,5,28,11,28.71,17.82
2023,5,28,12,29.31,17.33
2023,5,28,13,29.96,16.85
2023,5,28,14,30.62,16.48
2023,5,28,15,31.05,16.17
2023,5,28,16,30.65,16.48
2023,5,28,17,29.2,18.07
2023,5,28,18,27.76,18.49
2023,5,28,19,27.32,18.8
2023,5,28,20,26.82,19.17
2023,5,28,21,26.46,19.23
2023,5,28,22,26.2,19.04
2023,5,28,23,25.8,19.04
2023,5,29,0,25.42,19.04
2023,5,29,1,25.18,18.92
2023,5,29,2,25.02,18.86
2023,5,29,3,24.91,18.86
2023,5,29,4,24.77,18.92
2023,5,29,5,24.82,18.98
2023,5,29,6,25.91,19.71
2023,5,29,7,27.37,19.78
2023,5,29,8,28.9,19.47
2023,5,29,9,30.4,19.04
2023,5,29,10,31.4,18.74
2023,5,29,11,32.12,18.49
2023,5,29,12,32.46,18.25
2023,5,29,13,32.59,18.19
2023,5,29,14,32.55,18.25
2023,5,29,15,31.77,18.43
2023,5,29,16,30.74,18.92
2023,5,29,17,29.26,19.71
2023,5,29,18,27.7,20.02
2023,5,29,19,27.06,19.96
2023,5,29,20,26.6,19.78
2023,5,29,21,26.14,19.59
2023,5,29,22,25.72,19.35
2023,5,29,23,25.37,19.17
2023,5,30,0,25.05,18.98
2023,5,30,1,24.81,18.86
2023,5,30,2,24.64,18.8
2023,5,30,3,24.61,18.8
2023,5,30,4,24.57,18.8
2023,5,30,5,24.51,18.8
2023,5,30,6,25.84,19.23
2023,5,30,7,27.89,19.59
2023,5,30,8,29.72,19.29
2023,5,30,9,30.9,18.86
2023,5,30,10,31.8,18.62
2023,5,30,11,32.58,18.37
2023,5,30,12,33.18,18.13
2023,5,30,13,33.45,17.88
2023,5,30,14,33.38,17.7
2023,5,30,15,32.7,17.82
2023,5,30,16,31.48,18.49
2023,5,30,17,29.83,19.41
2023,5,30,18,28.36,19.84
2023,5,30,19,27.67,20.08
2023,5,30,20,27.15,20.26
2023,5,30,21,26.7,20.32
2023,5,30,22,26.37,20.26
2023,5,30,23,26.09,20.2
2023,5,31,0,25.9,20.14
2023,5,31,1,25.78,20.08
2023,5,31,2,25.76,20.02
2023,5,31,3,25.69,20.02
2023,5,31,4,25.63,20.02
2023,5,31,5,25.64,20.02
2023,5,31,6,26.3,20.39
2023,5,31,7,27.05,20.75
2023,5,31,8,28.32,20.75
2023,5,31,9,29.57,20.32
2023,5,31,10,30.3,20.02
2023,5,31,11,30.75,19.84
2023,5,31,12,31.17,20.02
2023,5,31,13,31.22,19.9
2023,5,31,14,31.3,19.47
2023,5,31,15,31.19,18.68
2023,5,31,16,30.65,18.25
2023,5,31,17,29.39,18.86
2023,5,31,18,27.84,19.17
2023,5,31,19,27.35,19.59
2023,5,31,20,26.95,20.02
2023,5,31,21,26.68,20.32
2023,5,31,22,26.44,20.39
2023,5,31,23,26.27,20.45
2023,6,1,0,26.14,20.45
2023,6,1,1,26.06,20.39
2023,6,1,2,25.98,20.39
2023,6,1,3,25.88,20.32
2023,6,1,4,25.8,20.32
2023,6,1,5,25.85,20.26
2023,6,1,6,26.42,20.63
2023,6,1,7,27.27,21.18
2023,6,1,8,28.53,20.63
2023,6,1,9,29.6,19.04
2023,6,1,10,30.54,18.13
2023,6,1,11,31.09,17.76
2023,6,1,12,31.32,17.58
2023,6,1,13,31.47,17.4
2023,6,1,14,31.58,17.27
2023,6,1,15,31.07,17.33
2023,6,1,16,29.76,18.13
2023,6,1,17,28.12,19.04
2023,6,1,18,26.78,19.35
2023,6,1,19,26.44,19.59
2023,6,1,20,26.3,19.84
2023,6,1,21,26.24,19.96
2023,6,1,22,26.21,20.08
2023,6,1,23,26.13,20.14
2023,6,2,0,25.99,20.14
2023,6,2,1,25.8,20.14
2023,6,2,2,25.63,20.08
2023,6,2,3,25.54,20.02
2023,6,2,4,25.47,19.96
2023,6,2,5,25.44,19.96
2023,6,2,6,26.3,20.51
2023,6,2,7,27.37,21.12
2023,6,2,8,28.71,21.3
2023,6,2,9,29.89,20.69
2023,6,2,10,30.83,20.02
2023,6,2,11,31.48,19.65
2023,6,2,12,31.8,19.47
2023,6,2,13,31.97,19.35
2023,6,2,14,31.65,19.29
2023,6,2,15,31.2,19.59
2023,6,2,16,30.37,20.39
2023,6,2,17,29.2,21.36
2023,6,2,18,28.06,21.36
2023,6,2,19,27.61,21.18
2023,6,2,20,27.24,21.0
2023,6,2,21,26.91,20.87
2023,6,2,22,26.64,20.75
2023,6,2,23,26.35,20.57
2023,6,3,0,26.09,20.45
2023,6,3,1,25.82,20.2
2023,6,3,2,25.6,20.08
2023,6,3,3,25.44,19.9
2023,6,3,4,25.31,19.84
2023,6,3,5,25.24,19.71
2023,6,3,6,26.12,20.26
2023,6,3,7,27.2,20.81
2023,6,3,8,28.76,21.18
2023,6,3,9,30.23,20.94
2023,6,3,10,31.15,20.69
2023,6,3,11,31.76,20.51
2023,6,3,12,32.05,20.39
2023,6,3,13,32.37,20.39
2023,6,3,14,32.45,20.45
2023,6,3,15,31.97,20.69
2023,6,3,16,30.93,21.42
2023,6,3,17,29.57,21.97
